order_var,value,url,scrape_date
1,Has Israel's invasion of Gaza begun?,,2023-10-28 16:46:49
2,Iranian girl who collapsed on Tehran metro dies,,2023-10-28 16:46:49
3,Maine mass shooting suspect found dead,,2023-10-28 16:46:49
4,Sailor rescued after days drifting in Pacific Ocean,,2023-10-28 16:46:49
5,At least 32 dead in multi-vehicle crash in Egypt,,2023-10-28 16:46:49
6,Doubt cast on indigenous roots of Buffy Sainte-Marie,,2023-10-28 16:46:49
7,Thousands at pro-Palestinian protest in London,,2023-10-28 16:46:49
8,Gaza destruction shown in new satellite images,,2023-10-28 16:46:49
9,"Spain Church sexual abuse 'affected 200,000' minors",,2023-10-28 16:46:49
10,Fashion brand A&F facing sex-trafficking lawsuit,,2023-10-28 16:46:49
