order_var,value,url,scrape_date
1,Antisemitic graffiti in Paris worries leaders,,2023-10-31 22:50:54
2,"In one blast, Khalil Khader lost all his children",,2023-10-31 22:50:54
3,"Legal row over 2,800,000% mark-up for African mask",,2023-10-31 22:50:54
4,Kourtney Kardashian’s partner reveals baby's name,,2023-10-31 22:50:54
5,What China wants from Israel-Hamas war,,2023-10-31 22:50:54
6,"Johnson said old should accept Covid fate, note suggests",,2023-10-31 22:50:54
7,Anti-war protesters disrupt US Senate hearing,,2023-10-31 22:50:54
8,US to remove four African countries from trade deal,,2023-10-31 22:50:54
9,Friends stars 'devastated' by Matthew Perry's death,,2023-10-31 22:50:54
10,Teen taken hostage by Hamas back home in Chicago,,2023-10-31 22:50:54
