order_var,value,url,scrape_date
1,"Sir Bobby Charlton died after fall, inquest hears",,2023-11-01 14:28:24
2,Why Indians are debating a 70-hour work week,,2023-11-01 14:28:24
3,BBC verifies attacks in Gaza 'safe' areas,,2023-11-01 14:28:24
4,What China wants from Israel-Hamas war,,2023-11-01 14:28:24
5,The best celebrity Halloween costumes,,2023-11-01 14:28:24
6,Cornell student held over threats to Jewish classmates,,2023-11-01 14:28:24
7,"US couple fined $28,000 for child cruelty in Uganda",,2023-11-01 14:28:24
8,WeWork reported to be filing for bankruptcy,,2023-11-01 14:28:24
9,Elon Musk warns AI could lead to human extinction,,2023-11-01 14:28:24
10,"Perry was in a good place, Friends creator says",,2023-11-01 14:28:24
