order,value,url,scrape_date
1,Ukraine uses US long-range missiles for the first time,,2023-10-18 00:52:00
2,Britney Spears says in memoir she had abortion,,2023-10-18 00:52:00
3,Police shoot dead Brussels attacker who killed Swedes,,2023-10-18 00:52:00
4,Exonerated man shot and killed in traffic stop,,2023-10-18 00:52:00
5,Why Egypt is reluctant to open crossing with Gaza,,2023-10-18 00:52:00
6,'Grab the children and leave': BBC reporter flees Israel bomb warning,,2023-10-18 00:52:00
7,Sweden investigating damage to Baltic undersea cable,,2023-10-18 00:52:00
8,Nigeria burns $1.4m-worth of pangolin scales,,2023-10-18 00:52:00
9,Ex-wife of IS 'Beatle' speaks out for first time,,2023-10-18 00:52:00
10,Family seeks answers after Israel kidnap live-stream horror,,2023-10-18 00:52:00
