order_var,value,url,scrape_date
1,Four-year-old hostage held on tarmac at Hamburg airport,,2023-11-05 11:31:40
2,Rock in a hard place as French border keeps neighbours apart,,2023-11-05 11:31:40
3,Four surprises that could upend the 2024 US election,,2023-11-05 11:31:40
4,DJ shot dead during live broadcast in Philippines,,2023-11-05 11:31:40
5,Israel-Gaza war taking focus from Ukraine - Zelensky,,2023-11-05 11:31:40
6,Blinken rejects call for Israeli ceasefire in Gaza,,2023-11-05 11:31:40
7,Red-hot Afrobeats star Rema doesn’t intend to calm down,,2023-11-05 11:31:40
8,Matthew Perry buried in private ceremony - US media,,2023-11-05 11:31:40
9,Bowen: Five new realities after four weeks of Israel-Gaza war,,2023-11-05 11:31:40
10,What a Trump second term would look like,,2023-11-05 11:31:40
