order_var,value,url,scrape_date
1,'Heck of a reunion': Trump silent as Cohen dishes dirt,,2023-10-25 01:34:28
2,Emmer drops bid for Speaker hours after nomination,,2023-10-25 01:34:28
3,"I went through hell, says 85-year-old hostage released by Hamas",,2023-10-25 01:34:28
4,China sacks defence minister Li Shangfu,,2023-10-25 01:34:28
5,Trump comes face to face with Michael Cohen in court,,2023-10-25 01:34:28
6,Pilot accused of trying to crash jet cites breakdown,,2023-10-25 01:34:28
7,Israel shows Hamas bodycam attack footage to journalists,,2023-10-25 01:34:28
8,NZ town tormented by Celine Dion 'music battles',,2023-10-25 01:34:28
9,Republicans self-destruct again in US Speaker saga,,2023-10-25 01:34:28
10,MP says Air Canada grilling was 'humiliating',,2023-10-25 01:34:28
