order_var,value,url,scrape_date
1,Video shows Chinese beer worker urinating into tank,,2023-10-23 13:07:46
2,Call for billionaires to face a minimum tax rate,,2023-10-23 13:07:46
3,Biggest cervical cancer advance in 20 years hailed,,2023-10-23 13:07:46
4,Gangster-turned-actor Dave Courtney dies aged 64,,2023-10-23 13:07:46
5,Argentina minister defies polls in first-round vote,,2023-10-23 13:07:46
6,China toddler mauling prompts crackdown on dogs,,2023-10-23 13:07:46
7,Iran warns Israel to stop or region will 'go out of control',,2023-10-23 13:07:46
8,Iran says Tehran metro girl ‘brain dead’,,2023-10-23 13:07:46
9,Why the Philippines and China are on a collision course,,2023-10-23 13:07:46
10,The Maldives' new leader wants Indian troops to leave,,2023-10-23 13:07:46
