order_var,value,url,scrape_date
1,Xi arrives in US as his Chinese Dream sputters,,2023-11-15 10:20:38
2,Brazil gripped by 'unbearable' heatwave,,2023-11-15 10:20:38
3,Suella Braverman accuses PM of betrayal,,2023-11-15 10:20:38
4,Pelosi hammer attack accused tearfully testifies,,2023-11-15 10:20:38
5,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 10:20:38
6,Sir Ian tackles Shakespeare role he's never played,,2023-11-15 10:20:38
7,Manslaughter arrest over ice hockey player death,,2023-11-15 10:20:38
8,John Oliver's pick wins NZ Bird of the Century poll,,2023-11-15 10:20:38
9,Hostages' fates haunt Israel as Gaza war intensifies,,2023-11-15 10:20:38
10,US evangelicals drive Republican support for Israel,,2023-11-15 10:20:38
