order,value,url,scrape_date
1,Teacher killed in France school stabbing,,2023-10-13 14:28:22
2,Father saves daughter he hadn’t seen for six years from massacre,,2023-10-13 14:28:22
3,Israel targets Hamas’s labyrinth of tunnels under Gaza,,2023-10-13 14:28:22
4,Pro-Palestinian demo broken up after French ban,,2023-10-13 14:28:22
5,How would an Israeli ground assault on Gaza unfold?,,2023-10-13 14:28:22
6,Three ways US Republican Speaker chaos ends,,2023-10-13 14:28:22
7,Seven dead after migrant vehicle crashes in Germany,,2023-10-13 14:28:22
8,Microsoft cleared for biggest ever gaming deal,,2023-10-13 14:28:22
9,Air Canada sued over $20m gold and cash heist,,2023-10-13 14:28:22
10,China deported 'large number' of N Koreans - Seoul,,2023-10-13 14:28:22
