order_var,value,url,scrape_date
1,Offshore ‘secrecy factory’ exploiting UK loophole,,2023-11-02 14:17:24
2,Woman charged with murder in poison mushroom case,,2023-11-02 14:17:24
3,Hampshire apologises for Depp and Heard costume,,2023-11-02 14:17:24
4,Swiss village ding-dong over challenge to cowbells,,2023-11-02 14:17:24
5,Official nerves show as BBC hears praise for dead Chinese leader,,2023-11-02 14:17:24
6,"Taylor Tomlinson, 29, fills James Corden's TV slot",,2023-11-02 14:17:24
7,Relaxed Trump Jr cracks jokes in courtroom debut,,2023-11-02 14:17:24
8,Zambia withdraws ex-president's retirement benefits,,2023-11-02 14:17:24
9,"Children must be off limits, says father of abducted kids",,2023-11-02 14:17:24
10,M&S pulls Christmas ad post after 'flag' backlash,,2023-11-02 14:17:24
