order_var,value,url,scrape_date
1,Xi arrives in US as his Chinese Dream sputters,,2023-11-15 13:06:00
2,SA burglars touch World Cup trophy but leave it,,2023-11-15 13:06:00
3,Brazil gripped by 'unbearable' heatwave,,2023-11-15 13:06:00
4,Accused Pelosi hammer attacker tearfully testifies,,2023-11-15 13:06:00
5,Arab and Muslim leaders blame West for Gaza misery,,2023-11-15 13:06:00
6,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 13:06:00
7,Supreme Court rules Rwanda asylum policy unlawful,,2023-11-15 13:06:00
8,Manslaughter arrest over ice hockey player death,,2023-11-15 13:06:00
9,US evangelicals drive Republican support for Israel,,2023-11-15 13:06:00
10,Sir Ian tackles Shakespeare role he's never played,,2023-11-15 13:06:00
