order_var,value,url,scrape_date
1,Friends stars 'devastated' by Matthew Perry's death,,2023-10-31 05:57:41
2,US rejects Putin claim over anti-Jewish airport mob,,2023-10-31 05:57:41
3,Whole family shot dead in Russia-held Ukraine town,,2023-10-31 05:57:41
4,Public holiday in South Africa for World Cup win,,2023-10-31 05:57:41
5,Plan to disqualify Trump from ballot goes to court,,2023-10-31 05:57:41
6,US Army warned Maine suspect should not have guns,,2023-10-31 05:57:41
7,Israeli soldier held hostage in Gaza rescued,,2023-10-31 05:57:41
8,US rejects global calls for Israel-Hamas ceasefire,,2023-10-31 05:57:41
9,"German-Israeli Shani Louk is dead, says mother",,2023-10-31 05:57:41
10,Israeli forces advance deeper into northern Gaza,,2023-10-31 05:57:41
