order_var,value,url,scrape_date
1,Xi arrives in US as his Chinese Dream sputters,,2023-11-15 12:40:57
2,SA burglars touch World Cup trophy but leave it,,2023-11-15 12:40:57
3,Brazil gripped by 'unbearable' heatwave,,2023-11-15 12:40:57
4,Pelosi hammer attack accused tearfully testifies,,2023-11-15 12:40:57
5,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 12:40:57
6,Arab and Muslim leaders blame West for Gaza misery,,2023-11-15 12:40:57
7,Supreme Court rules Rwanda asylum policy unlawful,,2023-11-15 12:40:57
8,US evangelicals drive Republican support for Israel,,2023-11-15 12:40:57
9,Manslaughter arrest over ice hockey player death,,2023-11-15 12:40:57
10,Sir Ian tackles Shakespeare role he's never played,,2023-11-15 12:40:57
