order_var,value,url,scrape_date
1,Xi arrives in the US as his Chinese Dream sputters,,2023-11-15 06:40:08
2,Manslaughter arrest over ice hockey player death,,2023-11-15 06:40:08
3,US says Hamas has command centre under Gaza hospital,,2023-11-15 06:40:08
4,Pelosi hammer attack accused tearfully testifies,,2023-11-15 06:40:08
5,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 06:40:08
6,John Oliver's pick wins NZ Bird of the Century poll,,2023-11-15 06:40:08
7,Why South Africa regrets its liberal asylum laws,,2023-11-15 06:40:08
8,Murder theory in non-binary magistrate's death,,2023-11-15 06:40:08
9,Jury hears man who killed Muslim family was on drugs,,2023-11-15 06:40:08
10,Luis Díaz reunited with father after kidnapping,,2023-11-15 06:40:08
