order_var,value,url,scrape_date
1,Hezbollah chief to break silence on Israel-Gaza war,,2023-11-03 10:58:32
2,Mushroom cook tried to kill ex four times - police,,2023-11-03 10:58:32
3,Germany's migrant row deepens as illegal arrivals soar,,2023-11-03 10:58:32
4,'Crypto King' Bankman-Fried guilty of FTX fraud,,2023-11-03 10:58:32
5,Trump's sons a study in contrasts in court showdown,,2023-11-03 10:58:32
6,Israelis face Hamas hit-and-run attacks from tunnels,,2023-11-03 10:58:32
7,Author accused of faking own death pleads guilty,,2023-11-03 10:58:32
8,Elon Musk tells Rishi Sunak AI will put an end to work,,2023-11-03 10:58:32
9,Blackpink star blocked on Weibo after cabaret show,,2023-11-03 10:58:32
10,House passes Israel bill despite Biden veto threat,,2023-11-03 10:58:32
