order_var,value,url,scrape_date
1,A turning point in Myanmar as army suffers big losses,,2023-11-09 08:23:29
2,Four takeaways from the third Republican debate,,2023-11-09 08:23:29
3,Why lack of recall is a common strategy on the stand,,2023-11-09 08:23:29
4,Surfer breaks women's record for biggest paddle-in wave,,2023-11-09 08:23:29
5,Picasso masterpiece of 'golden muse' sells for £113m,,2023-11-09 08:23:29
6,Ivanka Trump testifies she can't recall loan details,,2023-11-09 08:23:29
7,US and Italy arrest 16 alleged Gambino mafia members,,2023-11-09 08:23:29
8,'There's disgusting behaviour at my McDonald's',,2023-11-09 08:23:29
9,Iran-backed Yemeni rebels shoot down US drone,,2023-11-09 08:23:29
10,VAR 'out of control' in Man Utd's Copenhagen defeat,,2023-11-09 08:23:29
