order_var,value,url,scrape_date
1,Rubiales banned for three years over World Cup kiss,,2023-10-30 12:49:50
2,Mob storms Dagestan airport in search of Jews,,2023-10-30 12:49:50
3,Portuguese police apologise to Madeleine's parents,,2023-10-30 12:49:50
4,Murder at elite school horrifies Australia,,2023-10-30 12:49:50
5,Matthew Perry cause of death unknown pending tests,,2023-10-30 12:49:50
6,Police search for builders who buried time capsule,,2023-10-30 12:49:50
7,Magic Johnson declared a billionaire by Forbes,,2023-10-30 12:49:50
8,Judge reinstates Trump gag order in election case,,2023-10-30 12:49:50
9,Friends creators pay tribute to 'brilliant' Perry,,2023-10-30 12:49:50
10,Beaten into a coma for taking extra food at school,,2023-10-30 12:49:50
