order_var,value,url,scrape_date
1,"German-Israeli Shani Louk is dead, says mother",,2023-10-30 17:25:30
2,Mob storms Russian airport searching for Jews,,2023-10-30 17:25:30
3,Murder at elite school horrifies Australia,,2023-10-30 17:25:30
4,Gun shop turned Maine suspect away before shooting,,2023-10-30 17:25:30
5,Matthew Perry cause of death unknown pending tests,,2023-10-30 17:25:30
6,Israeli prime minister condemns Hamas hostage clip,,2023-10-30 17:25:30
7,Portuguese police apologise to Madeleine's parents,,2023-10-30 17:25:30
8,German politician held after Nazi slogan complaint,,2023-10-30 17:25:30
9,US announces 'strongest action yet' on AI safety,,2023-10-30 17:25:30
10,Ice Spice and Adele dress in bold looks for Halloween,,2023-10-30 17:25:30
