order_var,value,url,scrape_date
1,Bolivia severs diplomatic ties with Israel,,2023-11-01 11:27:57
2,Why Indians are debating a 70-hour work week,,2023-11-01 11:27:57
3,Strikes on south Gaza: BBC verifies attacks in areas of ‘safety’,,2023-11-01 11:27:57
4,WeWork reported to be filing for bankruptcy,,2023-11-01 11:27:57
5,What China wants from Israel-Hamas war,,2023-11-01 11:27:57
6,Cornell student held over threats to Jewish classmates,,2023-11-01 11:27:57
7,The best celebrity Halloween costumes,,2023-11-01 11:27:57
8,"In one blast, Khalil Khader lost all his children",,2023-11-01 11:27:57
9,Channing Tatum and Zoe Kravitz engaged - US media,,2023-11-01 11:27:57
10,The children forced from home by Russian attacks,,2023-11-01 11:27:57
