order_var,value,url,scrape_date
1,Arnold Schwarzenegger: I'd be great US president,,2023-10-25 17:51:48
2,'What's up homie?' - Timberlake impression goes viral,,2023-10-25 17:51:48
3,Meloni's ex-partner loses TV show over lewd remarks,,2023-10-25 17:51:48
4,House to vote on new Speaker nominee Mike Johnson,,2023-10-25 17:51:48
5,YouTuber sorry for freeloading stunt in Japan,,2023-10-25 17:51:48
6,Celtic fans to defy club over Palestinian flags,,2023-10-25 17:51:48
7,'Heck of a reunion': Trump silent as Cohen dishes dirt,,2023-10-25 17:51:48
8,Face of Peru's most famous mummy revealed,,2023-10-25 17:51:48
9,Republicans self-destruct again in US Speaker saga,,2023-10-25 17:51:48
10,British model jailed in Peru over drug smuggling,,2023-10-25 17:51:48
