order,value,url,scrape_date
1,Polish right-wing party to lose majority - exit poll,,2023-10-16 01:48:36
2,Inside the exhausted Gazan city with a million mouths to feed,,2023-10-16 01:48:36
3,Iranian director Dariush Mehrjui and wife found dead,,2023-10-16 01:48:36
4,US actress Suzanne Somers dies aged 76,,2023-10-16 01:48:36
5,11kg of suspected cocaine found in wheelchair,,2023-10-16 01:48:36
6,"Boy, 6, killed in anti-Muslim attack, say US police",,2023-10-16 01:48:36
7,Medieval 'love motto' gold ring found,,2023-10-16 01:48:36
8,Ecuador chooses president during wave of violence,,2023-10-16 01:48:36
9,Who's behind Israel-Gaza disinformation and hate online?,,2023-10-16 01:48:36
10,Madonna's Celebration tour is a family affair,,2023-10-16 01:48:36
