order_var,value,url,scrape_date
1,Company found guilty over NZ volcano disaster,,2023-10-31 08:13:00
2,US rejects Putin claim over anti-Jewish airport mob,,2023-10-31 08:13:00
3,Friends stars 'devastated' by Matthew Perry's death,,2023-10-31 08:13:00
4,US rejects global calls for Israel-Hamas ceasefire,,2023-10-31 08:13:00
5,Whole family shot dead in Russia-held Ukraine town,,2023-10-31 08:13:00
6,Japan police respond to reported hospital shooting,,2023-10-31 08:13:00
7,Plan to disqualify Trump from ballot goes to court,,2023-10-31 08:13:00
8,The Halloween peppermints that poisoned a city,,2023-10-31 08:13:00
9,US Army warned Maine suspect should not have guns,,2023-10-31 08:13:00
10,German politician held after Nazi slogan complaint,,2023-10-31 08:13:00
