order_var,value,url,scrape_date
1,The Beatles announce release of their 'last song',,2023-10-26 18:57:18
2,How two 4-year-olds were killed and social media denied it,,2023-10-26 18:57:18
3,Why Macron is sending a humanitarian ship to Gaza,,2023-10-26 18:57:18
4,Russia likely targeted Ukraine nuclear plant - Zelensky,,2023-10-26 18:57:18
5,What does new analysis tell us about Gaza hospital blast?,,2023-10-26 18:57:18
6,Conservative MP arrested on suspicion of rape,,2023-10-26 18:57:18
7,Cats rescued from slaughter for meat in China,,2023-10-26 18:57:18
8,US will defend Philippines if China attacks: Biden,,2023-10-26 18:57:18
9,Man cleared of spying on Sweden and US for Russia,,2023-10-26 18:57:18
10,'Reconnaissance by fire' - What Israel's Gaza raid tells us,,2023-10-26 18:57:18
