order,value,url,scrape_date
1,Ukraine air strikes 'destroy Russian helicopters',,2023-10-17 17:21:01
2,Police shoot dead Brussels attacker who killed Swedes,,2023-10-17 17:21:01
3,Ex-wife of IS 'Beatle' speaks out for first time,,2023-10-17 17:21:01
4,Family seeks answers after Israel kidnap live-stream horror,,2023-10-17 17:21:01
5,Belt and Road: Is China's trillion-dollar gamble worth it?,,2023-10-17 17:21:01
6,Dozens killed in Israeli strikes on southern Gaza,,2023-10-17 17:21:01
7,British teen missing in Hamas attack confirmed dead,,2023-10-17 17:21:01
8,Apple boss makes surprise China visit,,2023-10-17 17:21:01
9,'Europe shaken' after double shooting in Brussels,,2023-10-17 17:21:01
10,Mia Shem: Mother pleads for release after Hamas video,,2023-10-17 17:21:01
