order_var,value,url,scrape_date
1,Manslaughter arrest over ice hockey player death,,2023-11-15 03:44:45
2,Secret deal links Abramovich to Putin's 'wallets',,2023-11-15 03:44:45
3,US says Hamas has command centre under Gaza hospital,,2023-11-15 03:44:45
4,Xi's trips to Iowa: Tractors and Star Trek wallpaper,,2023-11-15 03:44:45
5,Pelosi hammer attack accused tearfully testifies,,2023-11-15 03:44:45
6,Arab and Muslim leaders blame West for Gaza misery,,2023-11-15 03:44:45
7,Cox and LeBlanc in new tributes to Matthew Perry,,2023-11-15 03:44:45
8,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 03:44:45
9,Luis Díaz reunited with father after kidnapping,,2023-11-15 03:44:45
10,Suella Braverman accuses PM of betrayal,,2023-11-15 03:44:45
