order_var,value,url,scrape_date
1,Suella Braverman sacked as home secretary,,2023-11-13 17:08:50
2,The Marvels bombs with lowest MCU box office debut,,2023-11-13 17:08:50
3,State media retract report of Russian retreat,,2023-11-13 17:08:50
4,Iceland quakes weaker but volcano warning persists,,2023-11-13 17:08:50
5,Toxic haze in Delhi after Diwali festival,,2023-11-13 17:08:50
6,Iceland volcano: what will the impact be?,,2023-11-13 17:08:50
7,Terrorism charges over Uganda honeymoon deaths,,2023-11-13 17:08:50
8,Public holiday in Kenya to plant 100 million trees,,2023-11-13 17:08:50
9,Why a South African politician touched a nerve in Kenya,,2023-11-13 17:08:50
10,Rebels try to justify kidnapping of Luis Díaz's father,,2023-11-13 17:08:50
