order_var,value,url,scrape_date
1,First images revealed from 'dark Universe' mission,,2023-11-08 02:02:59
2,Irish chef unseats Nigerian as world-record cook,,2023-11-08 02:02:59
3,Birthday gift grenade kills Ukraine army chief aide,,2023-11-08 02:02:59
4,Poet Rupi Kaur rejects White House invite over Gaza,,2023-11-08 02:02:59
5,Ohio weighs abortion rights in closely watched vote,,2023-11-08 02:02:59
6,Tennis great Serena Williams named 'fashion icon',,2023-11-08 02:02:59
7,"Gaza journalist killed alongside 42 relatives, news agency says",,2023-11-08 02:02:59
8,Israel-Hamas conflict exposes South Africa's divisions,,2023-11-08 02:02:59
9,Portuguese PM resigns over energy deal probe,,2023-11-08 02:02:59
10,Why Trump may have deliberately provoked judge,,2023-11-08 02:02:59
