order,value,url,scrape_date
1,Biden backs Israel's account of Gaza hospital explosion,,2023-10-18 14:42:58
2,Greta Thunberg charged following oil protest demo,,2023-10-18 14:42:58
3,Honeymooning couple killed in Uganda park attack,,2023-10-18 14:42:58
4,MI5 head warns of 'epic scale' of Chinese espionage,,2023-10-18 14:42:58
5,Putin feted in rare trip for Xi's global summit,,2023-10-18 14:42:58
6,Fans think 2004 Britney video references abortion,,2023-10-18 14:42:58
7,Biden's visit to Israel is a high-stakes gamble,,2023-10-18 14:42:58
8,AirAsia boss criticised for half-naked massage photo,,2023-10-18 14:42:58
9,Why The Matrix seems more relevant than ever in 2023,,2023-10-18 14:42:58
10,House in disarray as resistance hardens to Jordan,,2023-10-18 14:42:58
