order_var,value,url,scrape_date
1,Iran says Tehran metro girl ‘brain dead’,,2023-10-23 09:46:19
2,"Gangster-turned-actor Dave Courtney dies, aged 64",,2023-10-23 09:46:19
3,Argentina minister defies polls in first-round vote,,2023-10-23 09:46:19
4,Detroit synagogue president found murdered,,2023-10-23 09:46:19
5,Iran warns Israel to stop or region will 'go out of control',,2023-10-23 09:46:19
6,Hamilton disqualified as Verstappen wins US GP,,2023-10-23 09:46:19
7,The Maldives' new leader wants Indian troops to leave,,2023-10-23 09:46:19
8,Taiwan-based iPhone-maker Foxconn probed by China,,2023-10-23 09:46:19
9,Missing UK teen murdered in Hamas attack - family,,2023-10-23 09:46:19
10,American Jews and Palestinians face fear and hatred,,2023-10-23 09:46:19
