order_var,value,url,scrape_date
1,"In one blast, Khalil Khader lost all his children",,2023-11-01 02:21:41
2,What China wants from Israel-Hamas war,,2023-11-01 02:21:41
3,'Moronic': Vicious Covid WhatsApps reveal No 10 battles,,2023-11-01 02:21:41
4,Channing Tatum and Zoe Kravitz engaged - US media,,2023-11-01 02:21:41
5,Antisemitic graffiti in Paris worries leaders,,2023-11-01 02:21:41
6,Strikes on south Gaza: BBC verifies attacks in areas of ‘safety’,,2023-11-01 02:21:41
7,US to remove four African countries from trade deal,,2023-11-01 02:21:41
8,Kourtney Kardashian’s partner reveals baby's name,,2023-11-01 02:21:41
9,"Legal row over 2,800,000% mark-up for African mask",,2023-11-01 02:21:41
10,Disabled man says he had to drag himself off plane,,2023-11-01 02:21:41
