order_var,value,url,scrape_date
1,Cameron makes first official visit to Ukraine,,2023-11-16 09:14:30
2,Top general locked away evidence of SAS executions,,2023-11-16 09:14:30
3,Iceland faces 'decades' of volcanic instability,,2023-11-16 09:14:30
4,Four things we learned from the Biden-Xi meeting,,2023-11-16 09:14:30
5,Netflix releases final season of The Crown,,2023-11-16 09:14:30
6,Dutch election promises new era and shake-up in politics,,2023-11-16 09:14:30
7,Virginia mother of child who shot teacher sentenced,,2023-11-16 09:14:30
8,Plane forced to return to airport after horse escapes,,2023-11-16 09:14:30
9,PepsiCo sued by New York state for plastic pollution,,2023-11-16 09:14:30
10,"Canadian killed family to scare Muslims, jury hears",,2023-11-16 09:14:30
