order_var,value,url,scrape_date
1,Off-duty pilot accused of trying to crash airline jet,,2023-10-23 20:56:14
2,The Rock urges skin tone change to wax figure,,2023-10-23 20:56:14
3,How far would US go to defend Israel?,,2023-10-23 20:56:14
4,Israel screens unseen Hamas bodycam footage of attack,,2023-10-23 20:56:14
5,Iceland's PM to strike over gender pay gap,,2023-10-23 20:56:14
6,Video shows Chinese beer worker urinating into tank,,2023-10-23 20:56:14
7,Jay-Z answers $500k viral question about himself,,2023-10-23 20:56:14
8,Brussels gunman had escaped Tunisian prison,,2023-10-23 20:56:14
9,"‘Hamas said they wouldn’t shoot, then murdered my daughter’",,2023-10-23 20:56:14
10,Biggest cervical cancer advance in 20 years hailed,,2023-10-23 20:56:14
