order_var,value,url,scrape_date
1,X ad boycott gathers pace amid antisemitism storm,,2023-11-18 07:45:59
2,US woman's dying wish erases $16m in medical debt,,2023-11-18 07:45:59
3,Cassie settles legal case accusing Diddy of rape,,2023-11-18 07:45:59
4,Weah congratulates Boakai after Liberia poll,,2023-11-18 07:45:59
5,AI boss Sam Altman ousted after board loses confidence,,2023-11-18 07:45:59
6,Israel agrees to allow two fuel trucks a day into Gaza,,2023-11-18 07:45:59
7,Bid to bar Trump from Republican ballot rejected,,2023-11-18 07:45:59
8,Ex-First Lady Rosalynn Carter enters hospice care,,2023-11-18 07:45:59
9,Biden facing internal dissent over Israel's Gaza campaign,,2023-11-18 07:45:59
10,How has The Crown handled Princess Diana's death?,,2023-11-18 07:45:59
