order_var,value,url,scrape_date
1,Bumble founder steps down as boss of dating app,,2023-11-06 21:42:31
2,The US is quietly arming Taiwan to the teeth,,2023-11-06 21:42:31
3,Hungary museum head sacked over LGBT content,,2023-11-06 21:42:31
4,"Backed into a legal corner, Trump comes out swinging",,2023-11-06 21:42:31
5,Sparks fly as Trump testifies in New York fraud case,,2023-11-06 21:42:31
6,Barbra Streisand: I haven't had much fun in my life,,2023-11-06 21:42:31
7,Four charged over Blenheim Palace gold toilet theft,,2023-11-06 21:42:31
8,Italy to build migrant centres in Albania,,2023-11-06 21:42:31
9,South Africa recalls all diplomats from Israel,,2023-11-06 21:42:31
10,Father of alleged mass killer pleads guilty,,2023-11-06 21:42:31
