order_var,value,url,scrape_date
1,"German-Israeli Shani Louk is dead, says mother",,2023-10-30 15:30:13
2,Murder at elite school horrifies Australia,,2023-10-30 15:30:13
3,Mob storms Dagestan airport searching for Jews,,2023-10-30 15:30:13
4,Matthew Perry cause of death unknown pending tests,,2023-10-30 15:30:13
5,Portuguese police apologise to Madeleine's parents,,2023-10-30 15:30:13
6,Magic Johnson declared a billionaire by Forbes,,2023-10-30 15:30:13
7,Police search for builders who buried time capsule,,2023-10-30 15:30:13
8,US announces 'strongest action yet' on AI safety,,2023-10-30 15:30:13
9,Judge reinstates Trump gag order in election case,,2023-10-30 15:30:13
10,Deadly blasts target Jehovah's Witnesses in India,,2023-10-30 15:30:13
