order_var,value,url,scrape_date
1,German hiking group reported to police as migrants,,2023-11-10 18:39:47
2,Jewish fears as German support for Israel stirs anger,,2023-11-10 18:39:47
3,Taylor Swift breaks record with Grammy nomination,,2023-11-10 18:39:47
4,Astronaut who led Apollo 8 mission dies aged 95,,2023-11-10 18:39:47
5,News outlets deny Israeli claims over Hamas attack,,2023-11-10 18:39:47
6,Jared Leto climbs Empire State Building,,2023-11-10 18:39:47
7,Biden and Xi Jinping to meet in California,,2023-11-10 18:39:47
8,First-ever images prove 'lost echidna' not extinct,,2023-11-10 18:39:47
9,Poland's opposition signs deal and waits to govern,,2023-11-10 18:39:47
10,Prince Harry wins latest stage in newspaper case,,2023-11-10 18:39:47
