order_var,value,url,scrape_date
1,"Hamburg Airport hostage drama is over, police say",,2023-11-05 16:42:25
2,Four surprises that could upend the 2024 US election,,2023-11-05 16:42:25
3,Rock in a hard place as French border keeps neighbours apart,,2023-11-05 16:42:25
4,DJ shot dead during live broadcast in Philippines,,2023-11-05 16:42:25
5,Israel-Gaza war taking focus from Ukraine - Zelensky,,2023-11-05 16:42:25
6,Rescued bear arrives in Devon via Eurotunnel,,2023-11-05 16:42:25
7,Resc-ewed: Britain's loneliest sheep saved from shore,,2023-11-05 16:42:25
8,Four-year-old hostage held on Hamburg Airport tarmac,,2023-11-05 16:42:25
9,Blinken rejects call for Israeli ceasefire in Gaza,,2023-11-05 16:42:25
10,Matthew Perry buried in private ceremony - US media,,2023-11-05 16:42:25
