order_var,value,url,scrape_date
1,Arrest made in suspected mushroom poisoning deaths,,2023-11-02 05:01:05
2,Relaxed Trump Jr cracks jokes in courtroom debut,,2023-11-02 05:01:05
3,Zimbabwe president's relation convicted of gold-smuggling,,2023-11-02 05:01:05
4,'I don’t want to die at 24' - trapped Gaza woman,,2023-11-02 05:01:05
5,Palestinian Americans trapped in Gaza feel 'abandoned',,2023-11-02 05:01:05
6,Germany asks forgiveness for Tanzania colonial crimes,,2023-11-02 05:01:05
7,"Children must be off limits, says father of abducted kids",,2023-11-02 05:01:05
8,"Sir Bobby Charlton died after fall, inquest hears",,2023-11-02 05:01:05
9,Cornell student in court over antisemitic threats,,2023-11-02 05:01:05
10,Violent winds lash parts of UK as Storm Ciarán hits,,2023-11-02 05:01:05
