order_var,value,url,scrape_date
1,BBC says it received five complaints about Brand,,2023-11-14 13:57:19
2,Barry Manilow explains why he kept sexuality secret,,2023-11-14 13:57:19
3,Russian convicted of journalist murder gets pardon,,2023-11-14 13:57:19
4,Family identify 1992 murder victim by flower tattoo,,2023-11-14 13:57:19
5,Why businesses are pulling billions from China,,2023-11-14 13:57:19
6,Iceland volcanic eruption still likely - scientists,,2023-11-14 13:57:19
7,Pink to give away banned books at Florida shows,,2023-11-14 13:57:19
8,Mexico's first non-binary magistrate found dead,,2023-11-14 13:57:19
9,Why Peter Nygard's son is supporting his accusers,,2023-11-14 13:57:19
10,Memorials to victims of Stalin vanish in Russia,,2023-11-14 13:57:19
