order_var,value,url,scrape_date
1,Plane forced to return to airport after horse escapes,,2023-11-16 00:43:15
2,Starbucks faces walkout at hundreds of US stores,,2023-11-16 00:43:15
3,Ai Weiwei exhibition called off over Israel post,,2023-11-16 00:43:15
4,Aniston leads final Friends' tribute to 'our Matty',,2023-11-16 00:43:15
5,Virginia mum of child who shot teacher sentenced,,2023-11-16 00:43:15
6,What we know about Israel's raid on Gaza's main hospital,,2023-11-16 00:43:15
7,Xi arrives in US as his Chinese Dream sputters,,2023-11-16 00:43:15
8,Starmer suffers major rebellion over Gaza vote,,2023-11-16 00:43:15
9,Ukraine claims foothold on river bank in south,,2023-11-16 00:43:15
10,Paris mayor targets SUVs after electric scooter ban,,2023-11-16 00:43:15
