order,value,url,scrape_date
1,Women and young voters drive Poland's right from power,,2023-10-21 15:41:52
2,"Saudi prince slams Hamas, Israel and the West",,2023-10-21 15:41:52
3,West Bank Palestinians hit by surge of Israeli settler attacks,,2023-10-21 15:41:52
4,The forgotten Israeli hostages kept by Hamas for years,,2023-10-21 15:41:52
5,"Hamas frees two US hostages, a mother and daughter",,2023-10-21 15:41:52
6,Italy PM splits from partner after lewd TV remarks,,2023-10-21 15:41:52
7,Israel aims to cut Gaza ties after war with Hamas,,2023-10-21 15:41:52
8,Maryland judge shot and killed outside his home,,2023-10-21 15:41:52
9,The secret hunt for lethal drugs used in US executions,,2023-10-21 15:41:52
10,Judge fines Donald Trump for breaking gag order,,2023-10-21 15:41:52
