order_var,value,url,scrape_date
1,BBC goes inside Al-Shifa hospital with the Israeli army,,2023-11-16 16:50:33
2,The Crown final season splits critics,,2023-11-16 16:50:33
3,Spain's Pedro Sánchez wins new term as PM,,2023-11-16 16:50:33
4,Russian artist gets 7 years for anti-war messages,,2023-11-16 16:50:33
5,Dog survives 10 weeks in wild beside dead owner,,2023-11-16 16:50:33
6,Finland to close some Russia border crossings - PM,,2023-11-16 16:50:33
7,Five things we learned from the Biden-Xi meeting,,2023-11-16 16:50:33
8,Harry Styles buzz cut reveal lights up fan debate,,2023-11-16 16:50:33
9,Dutch election promises new era and shake-up in politics,,2023-11-16 16:50:33
10,Virginia mother of child who shot teacher sentenced,,2023-11-16 16:50:33
