order_var,value,url,scrape_date
1,Mob storms Russian airport searching for Jews,,2023-10-30 19:25:46
2,"German-Israeli Shani Louk is dead, says mother",,2023-10-30 19:25:46
3,Murder at elite school horrifies Australia,,2023-10-30 19:25:46
4,Gun shop turned Maine suspect away before shooting,,2023-10-30 19:25:46
5,Matthew Perry cause of death unknown pending tests,,2023-10-30 19:25:46
6,Portuguese police apologise to Madeleine's parents,,2023-10-30 19:25:46
7,German politician held after Nazi slogan complaint,,2023-10-30 19:25:46
8,Israeli prime minister condemns Hamas hostage clip,,2023-10-30 19:25:46
9,US announces 'strongest action yet' on AI safety,,2023-10-30 19:25:46
10,Ice Spice and Adele dress in bold looks for Halloween,,2023-10-30 19:25:46
