order_var,value,url,scrape_date
1,Suella Braverman sacked as home secretary,,2023-11-13 11:37:53
2,Toxic haze in Delhi after Diwali festival,,2023-11-13 11:37:53
3,Iceland volcano threat increasing - experts,,2023-11-13 11:37:53
4,Israel's president denies strikes on Gaza hospital,,2023-11-13 11:37:53
5,Public holiday in Kenya to plant 100 million trees,,2023-11-13 11:37:53
6,Malaysian killer released by Australia,,2023-11-13 11:37:53
7,US Senator Tim Scott exits presidential campaign,,2023-11-13 11:37:53
8,Why a South African politician touched a nerve in Kenya,,2023-11-13 11:37:53
9,Duterte critic wins bail after six years in jail,,2023-11-13 11:37:53
10,Bowler takes six wickets in six balls to win match,,2023-11-13 11:37:53
