order_var,value,url,scrape_date
1,Stay at home orders lifted after Maine shooting,,2023-10-28 02:19:33
2,Why Li Keqiang's death is dangerous for Xi Jinping,,2023-10-28 02:19:33
3,Donald Trump and children to testify in fraud case,,2023-10-28 02:19:33
4,Doubt cast on indigenous roots of Buffy Sainte-Marie,,2023-10-28 02:19:33
5,Gaza destruction shown in new satellite images,,2023-10-28 02:19:33
6,Israel angrily dismisses UN Gaza truce resolution,,2023-10-28 02:19:33
7,People in Gaza uncontactable as Israel steps up strikes,,2023-10-28 02:19:33
8,Fashion brand A&F facing sex-trafficking lawsuit,,2023-10-28 02:19:33
9,Former Prime Minister Boris Johnson joins GB News,,2023-10-28 02:19:33
10,Congressman launches primary challenge to Biden,,2023-10-28 02:19:33
