order_var,value,url,scrape_date
1,Jewish fears as German support for Israel stirs anger,,2023-11-10 14:49:16
2,First-ever images prove 'lost echidna' not extinct,,2023-11-10 14:49:16
3,Prince Harry wins latest stage in newspaper case,,2023-11-10 14:49:16
4,Astronaut who led Apollo 8 mission dies aged 95,,2023-11-10 14:49:16
5,US veteran gets world's first eye transplant,,2023-11-10 14:49:16
6,Women in naked assault video ‘will not give up’,,2023-11-10 14:49:16
7,Rashford’s brother faces assault charge in US,,2023-11-10 14:49:16
8,News outlets deny Israeli claims over Hamas attack,,2023-11-10 14:49:16
9,Stars hit red carpet at Hunger Games world premiere,,2023-11-10 14:49:16
10,Home and Away star Johnny Ruffo dies aged 35,,2023-11-10 14:49:16
