order_var,value,url,scrape_date
1,Murder at elite school horrifies Australia,,2023-10-30 06:58:57
2,Anti-Israel mob storms Dagestan airport,,2023-10-30 06:58:57
3,Matthew Perry: Friends fame couldn't quell deep demons,,2023-10-30 06:58:57
4,Magic Johnson declared a billionaire by Forbes,,2023-10-30 06:58:57
5,Friends creators pay tribute to 'brilliant' Perry,,2023-10-30 06:58:57
6,Beaten into a coma for taking extra food at school,,2023-10-30 06:58:57
7,Evergrande given last chance to agree debt deal,,2023-10-30 06:58:57
8,Leonormania hits Spain as crown princess turns 18,,2023-10-30 06:58:57
9,Ice hockey player Johnson dies after neck cut,,2023-10-30 06:58:57
10,Lyon boss Grosso 'seriously injured' in bus attack,,2023-10-30 06:58:57
