order_var,value,url,scrape_date
1,Ukraine military under pressure over deadly strike,,2023-11-05 21:03:01
2,Hamburg Airport hostage drama ends after 18 hours,,2023-11-05 21:03:01
3,Loneliest sheep in hiding after rehoming row,,2023-11-05 21:03:01
4,Four surprises that could upend the 2024 US election,,2023-11-05 21:03:01
5,Rock in a hard place as French border keeps neighbours apart,,2023-11-05 21:03:01
6,DJ shot dead during live broadcast in Philippines,,2023-11-05 21:03:01
7,Musk launches AI chatbot with 'a little humour',,2023-11-05 21:03:01
8,Blinken rejects call for Israeli ceasefire in Gaza,,2023-11-05 21:03:01
9,Matthew Perry buried in private ceremony - US media,,2023-11-05 21:03:01
10,Rescued bear arrives in Devon via Eurotunnel,,2023-11-05 21:03:01
