order_var,value,url,scrape_date
1,Emmer drops bid for Speaker hours after nomination,,2023-10-25 00:49:22
2,'Heck of a reunion': Trump silent as Cohen dishes dirt,,2023-10-25 00:49:22
3,"I went through hell, says 85-year-old hostage released by Hamas",,2023-10-25 00:49:22
4,Trump comes face to face with Michael Cohen in court,,2023-10-25 00:49:22
5,China sacks defence minister Li Shangfu,,2023-10-25 00:49:22
6,Pilot accused of trying to crash jet cites breakdown,,2023-10-25 00:49:22
7,NZ town tormented by Celine Dion 'music battles',,2023-10-25 00:49:22
8,Israel shows Hamas bodycam attack footage to journalists,,2023-10-25 00:49:22
9,MP says Air Canada grilling was 'humiliating',,2023-10-25 00:49:22
10,Museum fixes The Rock waxwork slammed by star,,2023-10-25 00:49:22
