order_var,value,url,scrape_date
1,Israel sees 'sign of life' in Gaza hostage video,,2023-11-09 21:10:24
2,Luis Díaz's father freed by Colombian guerrillas,,2023-11-09 21:10:24
3,A turning point in Myanmar as army suffers big losses,,2023-11-09 21:10:24
4,Outrage in Ghana after 300-year-old tree felled,,2023-11-09 21:10:24
5,Funeral home owners arrested after 190 corpses found,,2023-11-09 21:10:24
6,Spanish power deal with separatists sparks anger,,2023-11-09 21:10:24
7,John Oliver ruffles feathers in New Zealand bird election,,2023-11-09 21:10:24
8,Apple co-founder Steve Wozniak in hospital - reports,,2023-11-09 21:10:24
9,Haley calls Ramaswamy scum in angry debate tussle,,2023-11-09 21:10:24
10,Iceland's Blue Lagoon closes over eruption fears,,2023-11-09 21:10:24
