order,value,url,scrape_date
1,Two Swedes killed in Brussels shooting,,2023-10-16 23:31:32
2,Suspect in killing of US Muslim boy appears in court,,2023-10-16 23:31:32
3,Trump gets gag order in 2020 election meddling case,,2023-10-16 23:31:32
4,Polish right-wing party to lose majority - exit poll,,2023-10-16 23:31:32
5,Jada Pinkett Smith and Will Smith 'healing relationship',,2023-10-16 23:31:32
6,Putin in China to strengthen anti-West coalition,,2023-10-16 23:31:32
7,Israel-Gaza inflames tensions on US college campuses,,2023-10-16 23:31:32
8,Trump sues in UK over ex-spy's Russia sex claims,,2023-10-16 23:31:32
9,Iranian director Dariush Mehrjui and wife found dead,,2023-10-16 23:31:32
10,Banker loses case over two-sandwich lunch claim,,2023-10-16 23:31:32
