order_var,value,url,scrape_date
1,"Ivanka Trump must testify in fraud case, judge rules",,2023-10-27 20:32:53
2,Why Li Keqiang's death is dangerous for Xi Jinping,,2023-10-27 20:32:53
3,Former Prime Minister Boris Johnson joins GB News,,2023-10-27 20:32:53
4,Gaza destruction shown in new satellite images,,2023-10-27 20:32:53
5,"Russia executing own retreating soldiers, US says",,2023-10-27 20:32:53
6,Fashion brand A&F facing sex-trafficking lawsuit,,2023-10-27 20:32:53
7,Taylor Swift tackles slut shamers with 1989 remake,,2023-10-27 20:32:53
8,Maine Democrat reverses course on weapons ban,,2023-10-27 20:32:53
9,Russia hikes rates to 15% as inflation soars,,2023-10-27 20:32:53
10,Congressman launches primary challenge to Biden,,2023-10-27 20:32:53
