order_var,value,url,scrape_date
1,US woman's dying wish erases $16m in medical debt,,2023-11-18 11:27:40
2,X ad boycott gathers pace amid antisemitism storm,,2023-11-18 11:27:40
3,AI boss Sam Altman ousted after board loses confidence,,2023-11-18 11:27:40
4,Cassie settles legal case accusing Diddy of rape,,2023-11-18 11:27:40
5,Biden facing internal dissent over Israel's Gaza campaign,,2023-11-18 11:27:40
6,Ex-First Lady Rosalynn Carter enters hospice care,,2023-11-18 11:27:40
7,Weah congratulates Boakai after Liberia poll,,2023-11-18 11:27:40
8,"Fewer cousins marrying in Bradford, study suggests",,2023-11-18 11:27:40
9,Bid to bar Trump from Republican ballot rejected,,2023-11-18 11:27:40
10,White House criticises Musk over antisemitic lie,,2023-11-18 11:27:40
