order,value,url,scrape_date
1,"What video, pictures and other evidence tell us about Gaza hospital blast",,2023-10-18 16:48:53
2,Biden backs Israel's account of Gaza hospital explosion,,2023-10-18 16:48:53
3,Honeymooning couple killed in Uganda park attack,,2023-10-18 16:48:53
4,Greta Thunberg charged following oil protest demo,,2023-10-18 16:48:53
5,Berlin synagogue targeted as antisemitic attacks rise,,2023-10-18 16:48:53
6,Putin feted in rare trip for Xi's global summit,,2023-10-18 16:48:53
7,MI5 head warns of 'epic scale' of Chinese espionage,,2023-10-18 16:48:53
8,Biden's visit to Israel is a high-stakes gamble,,2023-10-18 16:48:53
9,Fans think 2004 Britney video references abortion,,2023-10-18 16:48:53
10,Gang leader jailed for smuggling thousands into UK,,2023-10-18 16:48:53
