order_var,value,url,scrape_date
1,Ukrainian men flee the draft in their thousands,,2023-11-17 14:25:40
2,Berlin on edge for Erdogan after fierce Israel criticism,,2023-11-17 14:25:40
3,Trump slams judge and clerk as gag order is paused,,2023-11-17 14:25:40
4,Netanyahu admits casualties failings but blames Hamas,,2023-11-17 14:25:40
5,Singer Cassie accuses Diddy of rape and abuse,,2023-11-17 14:25:40
6,Israel finds second hostage body near hospital,,2023-11-17 14:25:40
7,Is Mean Girls too noughties to function in 2024?,,2023-11-17 14:25:40
8,Santos spent campaign funds on Botox and OnlyFans,,2023-11-17 14:25:40
9,Everton receive immediate 10-point deduction,,2023-11-17 14:25:40
10,Rebels join forces with Sudan army in civil war,,2023-11-17 14:25:40
