order,value,url,scrape_date
1,Polish right-wing party to lose majority - exit poll,,2023-10-16 13:37:02
2,Iranian director Dariush Mehrjui and wife found dead,,2023-10-16 13:37:02
3,Man charged with hate crimes after Muslim boy killed,,2023-10-16 13:37:02
4,Poland's expected political earthquake delights Brussels,,2023-10-16 13:37:02
5,A spooked and lonely Taiwan looks for new friends,,2023-10-16 13:37:02
6,US actress Suzanne Somers dies aged 76,,2023-10-16 13:37:02
7,Daniel Noboa elected Ecuador's youngest president,,2023-10-16 13:37:02
8,Poland election earthquake: What happens next?,,2023-10-16 13:37:02
9,The English village honoured in every modern Disney film,,2023-10-16 13:37:02
10,Hurt ripples in wake of Indigenous Voice vote,,2023-10-16 13:37:02
