order_var,value,url,scrape_date
1,X ad boycott gathers pace amid antisemitism storm,,2023-11-18 07:35:53
2,US woman's dying wish erases $16m in medical debt,,2023-11-18 07:35:53
3,Weah congratulates Boakai after Liberia poll,,2023-11-18 07:35:53
4,Cassie settles legal case accusing Diddy of rape,,2023-11-18 07:35:53
5,AI boss Sam Altman ousted after board loses confidence,,2023-11-18 07:35:53
6,Israel agrees to allow two fuel trucks a day into Gaza,,2023-11-18 07:35:53
7,Ex-First Lady Rosalynn Carter enters hospice care,,2023-11-18 07:35:53
8,Bid to bar Trump from Republican ballot rejected,,2023-11-18 07:35:53
9,How has The Crown handled Princess Diana's death?,,2023-11-18 07:35:53
10,Biden facing internal dissent over Israel's Gaza campaign,,2023-11-18 07:35:53
