order_var,value,url,scrape_date
1,Hamas leader denies killing of civilians in Israel,,2023-11-07 03:49:12
2,Trump clashes repeatedly with judge in NY testimony,,2023-11-07 03:49:12
3,How Trump's bombastic testimony unfolded,,2023-11-07 03:49:12
4,Bumble founder steps down as boss of dating app,,2023-11-07 03:49:12
5,Chinese tourists are back - but not in Thailand,,2023-11-07 03:49:12
6,Hungary museum head sacked over LGBT content,,2023-11-07 03:49:12
7,'One of the most mind-boggling Premier League games ever',,2023-11-07 03:49:12
8,South Africa recalls all diplomats from Israel,,2023-11-07 03:49:12
9,Italy to build migrant centres in Albania,,2023-11-07 03:49:12
10,Current Polish PM to try to form new government,,2023-11-07 03:49:12
