order_var,value,url,scrape_date
1,How two 4-year-olds were killed and social media denied it,,2023-10-26 14:46:42
2,Cats rescued from slaughter for meat in China,,2023-10-26 14:46:42
3,Al Jazeera reporter's family killed in Gaza strike,,2023-10-26 14:46:42
4,Russia likely targeted Ukraine nuclear plant - Zelensky,,2023-10-26 14:46:42
5,US will defend Philippines if China attacks: Biden,,2023-10-26 14:46:42
6,Fireworks in court as Trump team calls Cohen a liar,,2023-10-26 14:46:42
7,"Artist pulps 6,000 copies of The Da Vinci Code",,2023-10-26 14:46:42
8,Fury over air traffic charges after IT meltdown,,2023-10-26 14:46:42
9,Jailbreak king gets more jail time for bold escape,,2023-10-26 14:46:42
10,Gunman kills 16 and injures many in Maine mass shooting,,2023-10-26 14:46:42
