order_var,value,url,scrape_date
1,Xi arrives in the US as his Chinese Dream sputters,,2023-11-15 06:15:05
2,US says Hamas has command centre under Gaza hospital,,2023-11-15 06:15:05
3,Manslaughter arrest over ice hockey player death,,2023-11-15 06:15:05
4,Pelosi hammer attack accused tearfully testifies,,2023-11-15 06:15:05
5,Buffy Sainte-Marie's 'pretendian' case strikes a nerve,,2023-11-15 06:15:05
6,John Oliver's pick wins NZ Bird of the Century poll,,2023-11-15 06:15:05
7,Why South Africa regrets its liberal asylum laws,,2023-11-15 06:15:05
8,Luis Díaz reunited with father after kidnapping,,2023-11-15 06:15:05
9,Murder theory in non-binary magistrate's death,,2023-11-15 06:15:05
10,Arab and Muslim leaders blame West for Gaza misery,,2023-11-15 06:15:05
