order_var,value,url,scrape_date
1,Manslaughter arrest over ice hockey player death,,2023-11-14 19:43:07
2,Secret deal links Abramovich to Putin's 'wallets',,2023-11-14 19:43:07
3,Suella Braverman accuses PM of betrayal,,2023-11-14 19:43:07
4,"I'll never forget you, LeBlanc says of co-star Perry",,2023-11-14 19:43:07
5,Luis Díaz reunited with father after kidnapping,,2023-11-14 19:43:07
6,Why businesses are pulling billions from China,,2023-11-14 19:43:07
7,Finland accuses Russia of aiding migrant crossings,,2023-11-14 19:43:07
8,Kevin McCarthy accused of elbowing fellow Republican,,2023-11-14 19:43:07
9,US Army clears convictions of 110 black soldiers,,2023-11-14 19:43:07
10,Israel facing mounting pressure over Gaza hospitals,,2023-11-14 19:43:07
