order_var,value,url,scrape_date
1,Friends star Matthew Perry dies at 54,,2023-10-29 10:10:13
2,Leonormania hits Spain as crown princess turns 18,,2023-10-29 10:10:13
3,Soldiers sent to devastated Acapulco amid looting,,2023-10-29 10:10:13
4,Matthew Perry's life in pictures,,2023-10-29 10:10:13
5,Mike Pence withdraws from 2024 US presidential race,,2023-10-29 10:10:13
6,"Israel has no plan for Gaza after war ends, experts warn",,2023-10-29 10:10:13
7,60-year search for our grandfathers' skulls led us to German museum,,2023-10-29 10:10:13
8,Thousands at pro-Palestinian protest in London,,2023-10-29 10:10:13
9,Israel recalls diplomats from Turkey in Gaza row,,2023-10-29 10:10:13
10,South Africa edge out New Zealand in epic final,,2023-10-29 10:10:13
