order,value,url,scrape_date
1,Polish right-wing party to lose majority - exit poll,,2023-10-16 13:06:51
2,Man charged with hate crimes after Muslim boy killed,,2023-10-16 13:06:51
3,Iranian director Dariush Mehrjui and wife found dead,,2023-10-16 13:06:51
4,Poland's expected political earthquake delights Brussels,,2023-10-16 13:06:51
5,A spooked and lonely Taiwan looks for new friends,,2023-10-16 13:06:51
6,US actress Suzanne Somers dies aged 76,,2023-10-16 13:06:51
7,Daniel Noboa elected Ecuador's youngest president,,2023-10-16 13:06:51
8,The English village honoured in every modern Disney film,,2023-10-16 13:06:51
9,Hurt ripples in wake of Indigenous Voice vote,,2023-10-16 13:06:51
10,Poland election earthquake: What happens next?,,2023-10-16 13:06:51
