order_var,value,url,scrape_date
1,Why Li Keqiang's death is dangerous for Xi Jinping,,2023-10-27 16:47:21
2,"Russia executing own retreating soldiers, US says",,2023-10-27 16:47:21
3,US strikes Syria bases used by Iran-linked groups,,2023-10-27 16:47:21
4,Anger at Uganda plan to name road after slain tourists,,2023-10-27 16:47:21
5,Taylor Swift tackles slut shamers with 1989 remake,,2023-10-27 16:47:21
6,Qatar sentences Indian ex-naval officers to death,,2023-10-27 16:47:21
7,US man charged over deadly attack at German castle,,2023-10-27 16:47:21
8,What does new analysis tell us about Gaza hospital blast?,,2023-10-27 16:47:21
9,Maine Democrat reverses course on weapons ban,,2023-10-27 16:47:21
10,Li Keqiang: Ex-Chinese premier sidelined by Xi dies,,2023-10-27 16:47:21
